	nome_produto	valor_produto	data_busca	link_produto
368	Pen Drive Mão do Mickey - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mao-do-mickey-mega-emporio/p/7682415/ia/inaz/
369	Leitor E Gravador De Cartão De Memória Vivrw3000 Vivitar - Vivitar	22.9	5/10/2017	https://www.magazineluiza.com.br/leitor-e-gravador-de-cartao-de-memoria-vivrw3000-vivitar-vivitar/p/7681437/ia/inaz/
370	Pen Drive Chinelo com Flores Brancas - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-chinelo-com-flores-brancas-mega-emporio/p/7680944/ia/inaz/
371	Tomada adaptador multilaser carregador usb simples preto bivolt 5v 2,1 amp - Multilaser	29.9	5/10/2017	https://www.magazineluiza.com.br/tomada-adaptador-multilaser-carregador-usb-simples-preto-bivolt-5v-2-1-amp-multilaser/p/7675075/ia/inaz/
372	Pen Drive Peças Cubo Mágico - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pecas-cubo-magico-mega-emporio/p/7690346/ia/inaz/
373	Pen Drive Angry Birds - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-angry-birds-mega-emporio/p/7691994/ia/inaz/
374	Pen Drive Mini Cirurgião de Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mini-cirurgiao-de-lego-mega-emporio/p/7688550/ia/inaz/
375	Pen Drive Pato Donald - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pato-donald-mega-emporio/p/7688798/ia/inaz/
376	Pen Drive Mini Chave Mercedes - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mini-chave-mercedes-mega-emporio/p/7692239/ia/inaz/
377	Pen Drive 16GB U-Tech - U-Tech	34.99	5/10/2017	https://www.magazineluiza.com.br/pen-drive-16gb-u-tech-u-tech/p/7693368/ia/iapd/
378	Cartão De Memória Classe 4 16Gb Micro Sd 20701-8 Kingston - Kingston	72.84	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-classe-4-16gb-micro-sd-20701-8-kingston-kingston/p/7694133/ia/inaz/
379	Pen Drive Lanterna Verde Mini - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lanterna-verde-mini-mega-emporio/p/7693479/ia/inaz/
380	Pen Drive Turma da Mônica - Mônica - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-turma-da-monica-monica-mega-emporio/p/7693969/ia/inaz/
381	Pen Drive Alex Madagascar - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-alex-madagascar-mega-emporio/p/7695099/ia/inaz/
382	Pen Drive Marvel Thor 8GB PD083 - Multilaser - Multilaser	40.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-marvel-thor-8gb-pd083-multilaser-multilaser/p/7682338/ia/inaz/
383	Pen Drive 32GB Retrátil MicroVault Preto USM32GR - Sony - Multilaser	76.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-32gb-retratil-microvault-preto-usm32gr-sony-multilaser/p/7680497/ia/inaz/
384	Pen Drive Coçadinha The Simpsons 8GB PD077 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cocadinha-the-simpsons-8gb-pd077-multilaser.-multilaser/p/7685458/ia/inaz/
385	Kit multilaser pen drive 3 em 1 multilaser micro sd 4 gb adaptador e leitor de catão mc057 - Multilaser	38.65	5/10/2017	https://www.magazineluiza.com.br/kit-multilaser-pen-drive-3-em-1-multilaser-micro-sd-4-gb-adaptador-e-leitor-de-catao-mc057-multilaser/p/7685462/ia/inaz/
386	Conversor Interno de Disco Rígido IDE x SATA ou SATA x IDE 9090 - Comtac - Comtac	49.9	5/10/2017	https://www.magazineluiza.com.br/conversor-interno-de-disco-rigido-ide-x-sata-ou-sata-x-ide-9090-comtac-comtac/p/7681320/ia/inaz/
387	Hd interno sata 3,5 500gb sata iii 7200 rpm blue western digital - Wd	335.86	5/10/2017	https://www.magazineluiza.com.br/hd-interno-sata-3-5-500gb-sata-iii-7200-rpm-blue-western-digital-wd/p/7681882/ia/inaz/
388	Pen Drive Ursinho Rilakkuma - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ursinho-rilakkuma-mega-emporio/p/7685469/ia/inaz/
389	Leitor Cartão De Memoria Cr45m D-Concepts - D-Concepts	15.9	5/10/2017	https://www.magazineluiza.com.br/leitor-cartao-de-memoria-cr45m-d-concepts-d-concepts/p/7684586/ia/inaz/
390	Pen Drive Pinguim com Cachecol Dormindo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pinguim-com-cachecol-dormindo-mega-emporio/p/7685557/ia/inaz/
391	Pen Drive Dc Batman Clássico Usb 2.0 8Gb Pd093 Multilaser - Multilaser	35.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-dc-batman-classico-usb-2.0-8gb-pd093-multilaser-multilaser/p/7686533/ia/inaz/
392	Ssd Kit Desktop Notebook Uv400 240Gb 2.5 Pol Kingston - Kingston	748.9	5/10/2017	https://www.magazineluiza.com.br/ssd-kit-desktop-notebook-uv400-240gb-2.5-pol-kingston-kingston/p/7687732/ia/inaz/
393	Case Para Hd Padrão Sata  2.5 Branco Ga080 Multilaser - Multilaser	51.9	5/10/2017	https://www.magazineluiza.com.br/case-para-hd-padrao-sata-2.5-branco-ga080-multilaser-multilaser/p/7686358/ia/hdcs/
394	Cartão de Memória 32gb Ultra Microsd classe 32G-GN3MA SANDISK - Sandisk	89.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-32gb-ultra-microsd-classe-32g-gn3ma-sandisk-sandisk/p/7656029/ia/inaz/
395	Pen Drive do Smurf Trabalhando 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-do-smurf-trabalhando-4-ou-8-gb-mega-emporio/p/7655700/ia/inaz/
396	Pen Drive Garrafa de Vinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garrafa-de-vinho-mega-emporio/p/7648853/ia/inaz/
397	Pen Drive Garrafa de Vinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garrafa-de-vinho-mega-emporio/p/7649841/ia/inaz/
398	Hd notebook 1.0 tb 5.400 rpm 6gbs hitachi 0j22413 - Hitachi	349.9	5/10/2017	https://www.magazineluiza.com.br/hd-notebook-1.0-tb-5.400-rpm-6gbs-hitachi-0j22413-hitachi/p/7650191/ia/inaz/
399	Pen Drive Lanterna Verde - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lanterna-verde-mega-emporio/p/7652297/ia/inaz/
400	HD Externo Seagate Expansion Desktop Drive STEB2000100 3,5 / 2TB / USB 3.0 - SEAGATE	449.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-seagate-expansion-desktop-drive-steb2000100-3-5-2tb-usb-3.0-seagate/p/7655262/ia/iahp/
401	Pen Drive 16Gb Usb 3.0 Azul S107-16Gb-Azul Adata - Adata	56.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-16gb-usb-3.0-azul-s107-16gb-azul-adata-adata/p/7655988/ia/inaz/
402	Leitor De Cartão De Memória 5Gbps Usb 3.0 Ac290 Multilaser - Multilaser	31.9	5/10/2017	https://www.magazineluiza.com.br/leitor-de-cartao-de-memoria-5gbps-usb-3.0-ac290-multilaser-multilaser/p/7656434/ia/inaz/
403	Pen Drive 8GB Darth Vader PD035 - Multilaser - Multilaser	39.88	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-darth-vader-pd035-multilaser-multilaser/p/7663381/ia/inaz/
404	Pen Drive 8GB Stormtrooper PD039 - Multilaser - Multilaser	39.88	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-stormtrooper-pd039-multilaser-multilaser/p/7657572/ia/inaz/
405	Pen drive multilaser twist 3.0 pd989 32gb - Multilaser	102.8	5/10/2017	https://www.magazineluiza.com.br/pen-drive-multilaser-twist-3.0-pd989-32gb-multilaser/p/7657261/ia/inaz/
406	Hd externo 2.0 tb 2,5 portatil seagate 1teap3-570 stea2000400 expasion usb 3.0 - Seagate	555.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-2.0-tb-2-5-portatil-seagate-1teap3-570-stea2000400-expasion-usb-3.0-seagate/p/7657551/ia/inaz/
407	Pen Drive Gato - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-gato-mega-emporio/p/7661367/ia/inaz/
408	Pen Drive Ursinho Rilakkuma - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ursinho-rilakkuma-mega-emporio/p/7660164/ia/inaz/
409	Kit Memória Gamer Vengeance Lpx 32Gb Ddr4 3000Mhz Rosa Cmk32gx4m2b3000c15r Corsair - Corsair	1879.9	5/10/2017	https://www.magazineluiza.com.br/kit-memoria-gamer-vengeance-lpx-32gb-ddr4-3000mhz-rosa-cmk32gx4m2b3000c15r-corsair-corsair/p/7671053/ia/mddr/
410	Pen Drive Patinha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-patinha-mega-emporio/p/7671186/ia/inaz/
411	Pen Drive Homem Aranha Mini - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-homem-aranha-mini-mega-emporio/p/7673827/ia/inaz/
412	Pen Drive 8GB MicroVault Preto USM8M2 - Sony - Multilaser	44.91	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-microvault-preto-usm8m2-sony-multilaser/p/7673258/ia/inaz/
413	Pen Drive Yoshi - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-yoshi-mega-emporio/p/7674236/ia/inaz/
414	Pen Drive Flash - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-flash-mega-emporio/p/7680373/ia/inaz/
415	Pen Drive Projétil (Bala) - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-projetil-bala-mega-emporio/p/7680600/ia/inaz/
416	Pen Drive Menino de Azul - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-menino-de-azul-mega-emporio/p/7679085/ia/inaz/
417	Pen Drive Personagem Chaves - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-personagem-chaves-mega-emporio/p/7679092/ia/inaz/
418	Memória Ram 8Gb Ripjaws 240P Ddr3 1600 Pc3 12800 G.Skill - G Skill	524.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-8gb-ripjaws-240p-ddr3-1600-pc3-12800-g.skill-g-skill/p/7679451/ia/mddr/
419	Pen Drive Pinguim Roupa Azul de Cachecol e Laço Rosa - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pinguim-roupa-azul-de-cachecol-e-laco-rosa-mega-emporio/p/7678714/ia/inaz/
420	Pen Drive 16GB Kross Preto - Kross Elegance	49.99	5/10/2017	https://www.magazineluiza.com.br/pen-drive-16gb-kross-preto-kross-elegance/p/7678110/ia/iapd/
421	"Hd externo 3tb 2,5"" usb 3.0 (disco rigido) expansion stea3000400 seagate - Seagate"	591.69	5/10/2017	https://www.magazineluiza.com.br/hd-externo-3tb-2-5-usb-3.0-disco-rigido-expansion-stea3000400-seagate-seagate/p/7680037/ia/iahp/
422	Pen Drive Noivo com Terno Preto - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-noivo-com-terno-preto-mega-emporio/p/7680278/ia/inaz/
423	Pen Drive Patinha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-patinha-mega-emporio/p/7673971/ia/inaz/
424	Pen Drive Homem Aranha 8Gb Usb 2.0 Pd084 Multilaser - Multilaser	35.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-homem-aranha-8gb-usb-2.0-pd084-multilaser-multilaser/p/7675211/ia/inaz/
425	Pen Drive Gato de Boina - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-gato-de-boina-mega-emporio/p/7676468/ia/inaz/
426	Pen Drive Escudo Capitão América - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-escudo-capitao-america-mega-emporio/p/7674501/ia/inaz/
427	Cartão De Memoria 64 Gb 30 Mb/S Uhs 1 Asdmc-164 Sandisk - Sandisk	342.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-64-gb-30-mb-s-uhs-1-asdmc-164-sandisk-sandisk/p/7665165/ia/inaz/
428	Hd 4.0 tb 7200 rpm seagate st4000dm000 - Seagate	799.9	5/10/2017	https://www.magazineluiza.com.br/hd-4.0-tb-7200-rpm-seagate-st4000dm000-seagate/p/7666014/ia/inaz/
429	Pen Drive Porco Alienígena - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-porco-alienigena-mega-emporio/p/7668481/ia/inaz/
430	Pen Drive Smilinguido Formiguinhas Felizes - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-smilinguido-formiguinhas-felizes-mega-emporio/p/7670452/ia/inaz/
431	Pen Drive Boneco Flexível - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-flexivel-mega-emporio/p/7672003/ia/inaz/
432	Pen Drive Chinelo com Flores Brancas - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-chinelo-com-flores-brancas-mega-emporio/p/7671319/ia/inaz/
433	Pen Drive Ninja várias Cores - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ninja-varias-cores-mega-emporio/p/7665179/ia/inaz/
434	Pen Drive Batman 8Gb Usb 2.0 Pd085 Multilaser - Multilaser	35.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-batman-8gb-usb-2.0-pd085-multilaser-multilaser/p/7669051/ia/inaz/
435	Cartão De Memória 128Gb Classe 10 Sd10vg2/128Gb Kingston - Kingston	353.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-128gb-classe-10-sd10vg2-128gb-kingston-kingston/p/7672148/ia/inaz/
436	Pen Drive 8GB Multilaser Twist Preto USB 2.0 PD587 - Multilaser	27.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-multilaser-twist-preto-usb-2.0-pd587-multilaser/p/7672020/ia/inaz/
437	Pen Drive Cachorro Quente - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cachorro-quente-mega-emporio/p/7672551/ia/inaz/
438	Pen Drive 8GB Marvel Homem Aranha PD084 - Multilaser - Multilaser	40.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-marvel-homem-aranha-pd084-multilaser-multilaser/p/7671786/ia/inaz/
439	Pen Drive Nano 8 Gb Preto Usb 2.0 Pd053 Multilaser - Multilaser	29.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-nano-8-gb-preto-usb-2.0-pd053-multilaser-multilaser/p/7648489/ia/inaz/
440	Pen Drive Caveira Rei - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-caveira-rei-mega-emporio/p/7650357/ia/inaz/
441	Pen Drive Garoto de Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garoto-de-lego-mega-emporio/p/7653708/ia/inaz/
442	Hdd wd red 10 tb nas para servidor 24x7 - wd100efax - Wd	3127.56	5/10/2017	https://www.magazineluiza.com.br/hdd-wd-red-10-tb-nas-para-servidor-24x7-wd100efax-wd/p/7656483/ia/inaz/
443	Pen Drive Usb 3.0 Datatraveler 16Gb Prata Dtse9g2 Kingston - Kingston	58.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-usb-3.0-datatraveler-16gb-prata-dtse9g2-kingston-kingston/p/7649435/ia/inaz/
444	Pen Drive Menino Japonês - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-menino-japones-mega-emporio/p/7648903/ia/inaz/
445	Pen Drive Hello Kitty - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-hello-kitty-mega-emporio/p/7651652/ia/inaz/
446	Memória Ram 4Gb Ripjaws 240P Ddr3 1600 Pc3 G.Skill - G Skill	269.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-4gb-ripjaws-240p-ddr3-1600-pc3-g.skill-g-skill/p/7650712/ia/mddr/
447	Pen Drive Garrafa Coca-Cola Vermelha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garrafa-coca-cola-vermelha-mega-emporio/p/7648483/ia/inaz/
448	Pen Drive DC Comics Super Homem 8GB PD086 - Multilaser - Multilaser	40.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-dc-comics-super-homem-8gb-pd086-multilaser-multilaser/p/7651972/ia/inaz/
449	Memória Ram Kcp 8Gb Ddr4 2133Mhz Kcp421nd8/8 Kingston - Kingston	530.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-kcp-8gb-ddr4-2133mhz-kcp421nd8-8-kingston-kingston/p/7651475/ia/mddr/
450	Pen Drive Pinguim com Laço e Cachecol - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pinguim-com-laco-e-cachecol-mega-emporio/p/7650908/ia/inaz/
451	Pen Drive Pernalonga Orelha para Baixo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pernalonga-orelha-para-baixo-mega-emporio/p/7623684/ia/inaz/
452	Pen Drive Pânico - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-panico-mega-emporio/p/7624575/ia/inaz/
453	Pilha recarregavel multilaser aaa 1000mah 1.2v 4 unidades - Multilaser	39.9	5/10/2017	https://www.magazineluiza.com.br/pilha-recarregavel-multilaser-aaa-1000mah-1.2v-4-unidades-multilaser/p/7625637/ia/inaz/
454	Pen Drive Naruto - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-naruto-mega-emporio/p/7623422/ia/inaz/
455	Memória Ram Value 8Gb 2X4gb Ddr3 1600Mhz F3-1600C11d-8Gnt G.Skill - G Skill	446.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-value-8gb-2x4gb-ddr3-1600mhz-f3-1600c11d-8gnt-g.skill-g-skill/p/7628437/ia/mddr/
456	Pen Drive Angry Birds - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-angry-birds-mega-emporio/p/7630007/ia/inaz/
457	"Hd interno 1tb sata 3 32mb 7200rpm 3,5"" (disco rígido) dt01aca100 toshiba - Toshiba"	248.05	5/10/2017	https://www.magazineluiza.com.br/hd-interno-1tb-sata-3-32mb-7200rpm-3-5-disco-rigido-dt01aca100-toshiba-toshiba/p/7630021/ia/inaz/
458	Pen Drive Osso - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-osso-mega-emporio/p/7628874/ia/inaz/
459	Pen Drive Urso com Gravata - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-urso-com-gravata-mega-emporio/p/7624480/ia/inaz/
460	Hub USB 2.0 C/ 04 Portas c/ Cabo Extensor Multilaser AC064 - Multilaser	31.41	5/10/2017	https://www.magazineluiza.com.br/hub-usb-2.0-c-04-portas-c-cabo-extensor-multilaser-ac064-multilaser/p/7690041/ia/inaz/
461	Pen Drive 32Gb Preto Usm-32Grbm Sony - Sony	80.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-32gb-preto-usm-32grbm-sony-sony/p/7691386/ia/inaz/
462	Pen Drive Uniforme Futebol Seleção da Espanha 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-uniforme-futebol-selecao-da-espanha-4-ou-8-gb-mega-emporio/p/7691556/ia/inaz/
463	Autoloader Hpe Sd 1/8 G2 Lto-6 Sas - C0h18a - HP	27121.9	5/10/2017	https://www.magazineluiza.com.br/autoloader-hpe-sd-1-8-g2-lto-6-sas-c0h18a-hp/p/7692187/ia/inaz/
464	Pen Drive Pig George - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pig-george-mega-emporio/p/7693374/ia/inaz/
465	Cartão De Memória 16Gb Classe 10 Micro Sdc10g2/16Gb Kingston - Kingston	59.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-16gb-classe-10-micro-sdc10g2-16gb-kingston-kingston/p/7419774/ia/inaz/
466	Pen Drive Pinguim - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pinguim-mega-emporio/p/7420923/ia/inaz/
467	Pen Drive Pernalonga - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pernalonga-mega-emporio/p/7422079/ia/inaz/
468	Leitor Cartão Sd Para Photo Vídeo 31188Cip I-Concepts - I-Concepts	21.9	5/10/2017	https://www.magazineluiza.com.br/leitor-cartao-sd-para-photo-video-31188cip-i-concepts-i-concepts/p/7424413/ia/inaz/
469	HD SATA 1TB WD10 PURX - Western Digital - Western Digital	404.9	5/10/2017	https://www.magazineluiza.com.br/hd-sata-1tb-wd10-purx-western-digital-western-digital/p/7423092/ia/inaz/
470	Pen Drive 8Gb Usb Flash Xporter Psf8gusb Patriot - Patriot	47.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-usb-flash-xporter-psf8gusb-patriot-patriot/p/7421218/ia/inaz/
471	Pen Drive Gato - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-gato-mega-emporio/p/7421805/ia/inaz/
472	Leitor de Cartões USB 2.0 Externo para SmartCard MULT9166 - Comtac - Comtac	92.9	5/10/2017	https://www.magazineluiza.com.br/leitor-de-cartoes-usb-2.0-externo-para-smartcard-mult9166-comtac-comtac/p/7425520/ia/inaz/
473	Pen Drive Pinguim - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pinguim-mega-emporio/p/7425538/ia/inaz/
474	Pen Drive Batman Clássico DC Comics 8GB PD093 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-batman-classico-dc-comics-8gb-pd093-multilaser.-multilaser/p/7427209/ia/inaz/
475	Hd externo 1.0 tb seagate 1teap2-570 stea1000400 expasion usb 3.0 - Seagate	359.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-1.0-tb-seagate-1teap2-570-stea1000400-expasion-usb-3.0-seagate/p/7424068/ia/inaz/
476	Pen Drive Porco Alienígena - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-porco-alienigena-mega-emporio/p/7401941/ia/inaz/
477	HD Interno 8TB Seagate Sata 3.5 SkyHawk ST8000VX0022 - Cromado - Seagate	1599.0	5/10/2017	https://www.magazineluiza.com.br/hd-interno-8tb-seagate-sata-3.5-skyhawk-st8000vx0022-cromado-seagate/p/7404147/ia/inaz/
478	Memória Ram 2Gb 2X 1Gb 200P Ddr2 800 Pc2 6400 G.Skill - G Skill	179.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-2gb-2x-1gb-200p-ddr2-800-pc2-6400-g.skill-g-skill/p/7427124/ia/mddr/
479	Docking Station HD 2.5/3.5 Polegadas SATA USB 3.0 GA125 - Multilaser - Multilaser	215.91	5/10/2017	https://www.magazineluiza.com.br/docking-station-hd-2.5-3.5-polegadas-sata-usb-3.0-ga125-multilaser-multilaser/p/7422975/ia/iahp/
480	Pen Drive Minions Carl 8GB PD094 - Multilaser - Multilaser	44.91	5/10/2017	https://www.magazineluiza.com.br/pen-drive-minions-carl-8gb-pd094-multilaser-multilaser/p/7440647/ia/inaz/
481	Pen Drive Porco Alienígena - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-porco-alienigena-mega-emporio/p/7442390/ia/inaz/
482	Pen Drive Thor Marvel Vingadores 8GB PD083 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-thor-marvel-vingadores-8gb-pd083-multilaser.-multilaser/p/7444505/ia/inaz/
483	Pen Drive Lata de Coca-Cola - Mega Empório	46.67	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lata-de-coca-cola-mega-emporio/p/7445387/ia/inaz/
484	Mini Pen Drive 16GB USB 2.0 Preto PD771 - Multilaser - Multilaser	41.63	5/10/2017	https://www.magazineluiza.com.br/mini-pen-drive-16gb-usb-2.0-preto-pd771-multilaser-multilaser/p/7450728/ia/inaz/
485	Pen Drive Macaquinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-macaquinho-mega-emporio/p/7447523/ia/inaz/
486	Pen Drive Robô Verde Tirando o Capacete - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-robo-verde-tirando-o-capacete-mega-emporio/p/7449226/ia/inaz/
487	Pen Drive 8GB Multilaser Titan Preto PD601 USB 2.0 - Multilaser	27.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-multilaser-titan-preto-pd601-usb-2.0-multilaser/p/7447545/ia/inaz/
488	HD Externo 3TB USB 3.0 Expansion Preto STEB3000100 - Seagate - Seagate	709.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-3tb-usb-3.0-expansion-preto-steb3000100-seagate-seagate/p/7444213/ia/inaz/
489	Pen Drive Pikachu - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pikachu-mega-emporio/p/7446407/ia/inaz/
490	Pen Drive Mini Cirurgião de Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mini-cirurgiao-de-lego-mega-emporio/p/7446915/ia/inaz/
491	Pen Drive Garrafa de Sprite - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garrafa-de-sprite-mega-emporio/p/7448681/ia/inaz/
492	Pen Drive Dc Coringa Usb 2.0 8Gb Pd088 Multilaser - Multilaser	35.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-dc-coringa-usb-2.0-8gb-pd088-multilaser-multilaser/p/7447571/ia/inaz/
493	Cartão De Memória 32G Micro Sd Usb Classe 10 Kingston - Kingston	129.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-32g-micro-sd-usb-classe-10-kingston-kingston/p/7441656/ia/inaz/
494	Pen Drive Caveira Perigo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-caveira-perigo-mega-emporio/p/7400836/ia/inaz/
495	Pen Drive Boneco Music com Fone de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-music-com-fone-de-ouvido-mega-emporio/p/7373091/ia/inaz/
496	Pen Drive Cerveja com Líquido Amarelo - Mega Empório	46.67	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cerveja-com-liquido-amarelo-mega-emporio/p/7367111/ia/inaz/
497	Pen Drive 32GB U-Tech - U-Tech	79.99	5/10/2017	https://www.magazineluiza.com.br/pen-drive-32gb-u-tech-u-tech/p/7432402/ia/iapd/
498	Pen Drive Lâmpada - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lampada-mega-emporio/p/7426938/ia/inaz/
499	Pen Drive Papai Noel na Chaminé - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-papai-noel-na-chamine-mega-emporio/p/7426941/ia/inaz/
500	Pen Drive Mestre Yoda Star Wars - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mestre-yoda-star-wars-mega-emporio/p/7429678/ia/inaz/
